Customer ID,Frequency,TotalSpent,Country
16435.0,3,1011.5699999999999,United Kingdom
16436.0,4,242.04,United Kingdom
16437.0,2,301.25,United Kingdom
16439.0,1,310.70000000000005,United Kingdom
16440.0,1,216.3,United Kingdom
16441.0,4,642.28,United Kingdom
16442.0,2,282.68,United Kingdom
16443.0,1,162.24,United Kingdom
16444.0,15,2943.61,United Kingdom
16445.0,3,372.22,United Kingdom
16446.0,1,-9.0,United Kingdom
16447.0,2,516.13,United Kingdom
16448.0,1,178.98000000000002,United Kingdom
16450.0,3,1163.81,United Kingdom
16451.0,3,742.4300000000001,United Kingdom
16452.0,2,332.17,United Kingdom
16453.0,2,251.71,United Kingdom
16454.0,5,10.05,United Kingdom
16455.0,8,2465.54,United Kingdom
16456.0,10,4027.04,United Kingdom
16458.0,12,2232.6,United Kingdom
16459.0,1,71.78999999999999,United Kingdom
16461.0,2,1463.8,United Kingdom
16465.0,3,726.34,United Kingdom
16466.0,9,2110.13,United Kingdom
16467.0,8,2862.4,United Kingdom
16468.0,2,712.62,United Kingdom
16469.0,1,178.48000000000002,United Kingdom
16470.0,7,1696.21,United Kingdom
16471.0,5,962.23,United Kingdom
16472.0,2,789.6,United Kingdom
16473.0,1,154.72,United Kingdom
16476.0,3,337.0,United Kingdom
16477.0,5,1825.56,United Kingdom
16481.0,3,428.23,United Kingdom
16485.0,6,1774.03,United Kingdom
16486.0,1,134.36,United Kingdom
16487.0,2,209.4,United Kingdom
16489.0,2,303.7,United Kingdom
16490.0,2,179.16000000000003,United Kingdom
16491.0,2,792.81,United Kingdom
16492.0,1,385.56,United Kingdom
16493.0,3,780.46,United Kingdom
16496.0,3,731.25,United Kingdom
16497.0,17,3729.59,United Kingdom
16499.0,9,2172.64,United Kingdom
16500.0,4,435.09999999999997,United Kingdom
16501.0,1,1237.23,United Kingdom
16502.0,2,266.5,United Kingdom
16503.0,8,2176.46,United Kingdom
16507.0,1,152.76,United Kingdom
16508.0,1,248.8,United Kingdom
16510.0,6,1851.8999999999999,United Kingdom
16511.0,3,868.76,United Kingdom
16512.0,1,-33.9,United Kingdom
16514.0,1,-134.86,United Kingdom
16515.0,5,1589.17,United Kingdom
16518.0,3,457.35,United Kingdom
16519.0,3,341.18,United Kingdom
16520.0,5,1429.3,United Kingdom
16521.0,3,1148.01,United Kingdom
16522.0,2,433.36,United Kingdom
16523.0,11,2464.87,United Kingdom
16524.0,2,308.14,United Kingdom
16525.0,26,11455.17,United Kingdom
16526.0,1,426.85,United Kingdom
16527.0,1,1044.38,United Kingdom
16529.0,3,1556.75,United Kingdom
16530.0,1,48.349999999999994,United Kingdom
16531.0,5,1018.99,United Kingdom
16532.0,2,2007.84,United Kingdom
16534.0,1,635.9,United Kingdom
16535.0,2,407.84,United Kingdom
16537.0,1,23.35,United Kingdom
16538.0,3,399.62,United Kingdom
16539.0,7,2343.2,United Kingdom
16540.0,1,226.70000000000002,United Kingdom
16541.0,2,419.78,United Kingdom
16542.0,1,137.7,United Kingdom
16543.0,2,277.80999999999995,United Kingdom
16544.0,6,110.3,United Kingdom
16545.0,1,350.52,United Kingdom
16546.0,6,3933.29,United Kingdom
16547.0,1,111.71,United Kingdom
16548.0,1,30.15,United Kingdom
16549.0,27,9005.0,United Kingdom
16550.0,22,6903.07,United Kingdom
16551.0,4,1315.0,United Kingdom
16552.0,1,95.29,United Kingdom
16553.0,23,10891.3,United Kingdom
16554.0,11,1765.62,United Kingdom
16555.0,8,5.329070518200751e-15,United Kingdom
16556.0,17,4296.44,United Kingdom
16558.0,24,5461.92,United Kingdom
16559.0,1,185.20000000000002,United Kingdom
16560.0,7,2194.2200000000003,United Kingdom
16562.0,1,223.85999999999999,United Kingdom
16563.0,6,3334.82,United Kingdom
16564.0,1,87.8,United Kingdom
16565.0,4,526.75,United Kingdom
16568.0,2,1020.9000000000001,United Kingdom
16569.0,4,1331.03,United Kingdom
16570.0,16,3218.87,United Kingdom
16571.0,12,2739.83,United Kingdom
16574.0,2,850.34,United Kingdom
16575.0,1,-10.49,United Kingdom
16576.0,5,513.1700000000001,United Kingdom
16577.0,1,380.0,United Kingdom
16578.0,1,156.6,United Kingdom
16579.0,2,264.45,United Kingdom
16580.0,1,-5.0,United Kingdom
16583.0,2,297.95,United Kingdom
16584.0,4,2177.44,United Kingdom
16585.0,2,341.59,United Kingdom
16586.0,2,998.83,United Kingdom
16588.0,4,1361.28,United Kingdom
16589.0,1,153.12,United Kingdom
16590.0,3,563.6,United Kingdom
16592.0,15,3551.18,United Kingdom
16593.0,6,721.21,United Kingdom
16595.0,4,1450.02,United Kingdom
16596.0,3,329.48,United Kingdom
16599.0,1,172.8,United Kingdom
16600.0,10,1280.04,United Kingdom
16601.0,2,439.45,United Kingdom
16602.0,3,216.9,United Kingdom
16604.0,3,326.25,United Kingdom
16605.0,1,60.48,United Kingdom
16606.0,2,357.66,United Kingdom
16607.0,13,2336.5099999999998,United Kingdom
16608.0,2,1288.72,United Kingdom
16611.0,5,1655.64,United Kingdom
16612.0,6,2055.82,United Kingdom
16614.0,2,673.6,United Kingdom
16615.0,2,264.5,United Kingdom
16619.0,3,1712.1200000000001,United Kingdom
16620.0,4,1579.97,United Kingdom
16622.0,2,205.6,United Kingdom
16623.0,4,873.04,United Kingdom
16625.0,5,1318.0,United Kingdom
16628.0,2,130.05,United Kingdom
16630.0,2,104.30000000000001,United Kingdom
16631.0,8,1867.02,United Kingdom
16632.0,2,406.4,United Kingdom
16634.0,9,1145.2,United Kingdom
16635.0,1,473.0,United Kingdom
16636.0,4,3802.04,United Kingdom
16638.0,6,749.8100000000001,United Kingdom
16639.0,1,490.47,United Kingdom
16640.0,1,179.4,United Kingdom
16641.0,1,323.40000000000003,United Kingdom
16642.0,2,371.63,United Kingdom
16643.0,2,428.05,United Kingdom
16645.0,1,160.39,United Kingdom
16646.0,2,675.05,United Kingdom
16647.0,2,327.84,United Kingdom
16648.0,2,382.14,United Kingdom
16649.0,1,306.58000000000004,United Kingdom
16650.0,6,1397.69,United Kingdom
16651.0,1,136.2,United Kingdom
16652.0,13,10658.57,United Kingdom
16654.0,5,1110.2,United Kingdom
16655.0,8,2718.75,United Kingdom
16656.0,23,7739.4800000000005,United Kingdom
16658.0,9,573.48,United Kingdom
16660.0,3,611.9000000000001,United Kingdom
16661.0,5,842.1800000000001,United Kingdom
16662.0,1,163.8,United Kingdom
16663.0,1,165.0,United Kingdom
16664.0,1,109.2,United Kingdom
16666.0,1,106.96000000000001,United Kingdom
16668.0,7,555.7,United Kingdom
16669.0,1,-1144.73,United Kingdom
16670.0,16,3764.2000000000003,United Kingdom
16673.0,1,188.83,United Kingdom
16675.0,2,608.86,United Kingdom
16676.0,2,769.78,United Kingdom
16677.0,3,849.77,United Kingdom
16679.0,3,663.31,United Kingdom
16680.0,2,637.75,United Kingdom
16681.0,1,151.5,United Kingdom
16683.0,2,309.35,United Kingdom
16684.0,34,75610.17,United Kingdom
16686.0,9,2008.09,United Kingdom
16687.0,1,157.63,United Kingdom
16690.0,2,127.45,United Kingdom
16691.0,2,178.83,United Kingdom
16692.0,2,638.6999999999999,United Kingdom
16693.0,3,717.45,United Kingdom
16694.0,1,98.30000000000001,United Kingdom
16695.0,2,193.15,United Kingdom
16699.0,8,964.9,United Kingdom
16700.0,15,4044.06,United Kingdom
16701.0,16,4464.32,United Kingdom
16702.0,5,1100.8799999999999,United Kingdom
16703.0,1,-15.0,United Kingdom
16704.0,2,695.66,United Kingdom
16705.0,32,28707.011,United Kingdom
16707.0,4,551.11,United Kingdom
16709.0,9,6057.59,United Kingdom
16710.0,14,3853.3,United Kingdom
16711.0,5,1100.45,United Kingdom
16712.0,2,621.5600000000001,United Kingdom
16713.0,22,7540.31,United Kingdom
16714.0,3,343.18,United Kingdom
16715.0,1,323.8,United Kingdom
16716.0,1,1248.48,United Kingdom
16717.0,12,3031.6,United Kingdom
16718.0,5,3023.78,United Kingdom
16719.0,10,2054.63,United Kingdom
16720.0,3,438.19,United Kingdom
16722.0,12,4256.62,United Kingdom
16723.0,2,712.48,United Kingdom
16724.0,1,147.35,United Kingdom
16725.0,9,1095.64,United Kingdom
16726.0,2,706.39,United Kingdom
16727.0,3,1164.6,United Kingdom
16731.0,1,174.05,United Kingdom
16732.0,8,3363.04,United Kingdom
16733.0,1,259.68,United Kingdom
16735.0,15,3362.8,United Kingdom
16736.0,8,2904.51,United Kingdom
16737.0,1,417.59999999999997,United Kingdom
16739.0,2,459.68,United Kingdom
16740.0,1,236.81,United Kingdom
16741.0,1,173.06,United Kingdom
16742.0,13,2387.71,United Kingdom
16743.0,7,2015.17,United Kingdom
16746.0,27,11337.54,United Kingdom
16748.0,10,2116.39,United Kingdom
16749.0,2,4387.08,United Kingdom
16752.0,1,207.5,United Kingdom
16754.0,35,54558.18,United Kingdom
16755.0,5,1397.4,United Kingdom
16756.0,8,1048.02,United Kingdom
16757.0,1,163.65,United Kingdom
16760.0,1,228.0,United Kingdom
16763.0,1,352.85,United Kingdom
16765.0,1,420.75,United Kingdom
16767.0,5,2391.2,United Kingdom
16768.0,9,1189.03,United Kingdom
16769.0,3,761.36,United Kingdom
16770.0,6,1155.13,United Kingdom
16771.0,5,1720.79,United Kingdom
16772.0,5,2785.6,United Kingdom
16773.0,2,249.65,United Kingdom
16774.0,4,932.93,United Kingdom
16775.0,7,1279.63,United Kingdom
16776.0,1,231.57,United Kingdom
16777.0,4,1050.66,United Kingdom
16779.0,35,22527.56,United Kingdom
16780.0,1,180.36,United Kingdom
16781.0,3,606.4,United Kingdom
16782.0,33,8106.71,United Kingdom
16783.0,1,391.95,United Kingdom
16784.0,4,788.93,United Kingdom
16785.0,1,533.78,United Kingdom
16786.0,1,51.839999999999996,United Kingdom
16787.0,4,1035.43,United Kingdom
16788.0,3,1352.82,United Kingdom
16791.0,10,2239.84,United Kingdom
16792.0,3,513.08,United Kingdom
16794.0,5,868.1999999999999,United Kingdom
16795.0,5,2050.31,United Kingdom
16797.0,9,1786.77,United Kingdom
16798.0,4,837.56,United Kingdom
16799.0,3,491.03000000000003,United Kingdom
16802.0,2,582.61,United Kingdom
16805.0,3,636.65,United Kingdom
16807.0,5,943.29,United Kingdom
16809.0,4,812.74,United Kingdom
16810.0,2,510.5,United Kingdom
16812.0,4,1737.45,United Kingdom
16814.0,16,5990.61,United Kingdom
16815.0,2,410.97,United Kingdom
16817.0,7,1147.6,United Kingdom
16819.0,2,182.59,United Kingdom
16821.0,1,113.35,United Kingdom
16822.0,3,144.84,United Kingdom
16823.0,7,1894.76,United Kingdom
16824.0,1,225.6,United Kingdom
16825.0,3,1051.71,United Kingdom
16827.0,5,392.13,United Kingdom
16829.0,1,316.1,United Kingdom
16830.0,4,857.7900000000001,United Kingdom
16831.0,1,91.8,United Kingdom
16832.0,2,218.45999999999998,United Kingdom
16833.0,2,1302.51,United Kingdom
16834.0,1,485.5,United Kingdom
16835.0,9,1290.66,United Kingdom
16836.0,2,530.5,United Kingdom
16838.0,3,543.76,United Kingdom
16839.0,13,5610.49,United Kingdom
16840.0,3,126.71000000000001,United Kingdom
16841.0,7,2066.54,United Kingdom
16843.0,21,9344.96,United Kingdom
16844.0,2,614.34,United Kingdom
16845.0,1,253.88,United Kingdom
16846.0,2,628.09,United Kingdom
16847.0,1,421.45000000000005,United Kingdom
16848.0,3,1130.2,United Kingdom
16853.0,1,-67.5,United Kingdom
16854.0,2,1408.96,United Kingdom
16856.0,2,323.09000000000003,United Kingdom
16857.0,1,352.8,United Kingdom
16858.0,16,4085.7400000000002,United Kingdom
16859.0,5,1184.6,United Kingdom
16860.0,4,1593.67,United Kingdom
16861.0,4,750.72,United Kingdom
16862.0,4,662.33,United Kingdom
16863.0,2,495.72,United Kingdom
16864.0,2,409.25,United Kingdom
16865.0,1,130.95,United Kingdom
16867.0,1,76.74000000000001,United Kingdom
16868.0,3,393.39,United Kingdom
16870.0,1,450.15999999999997,United Kingdom
16872.0,3,533.11,United Kingdom
16873.0,7,7480.72,United Kingdom
16874.0,1,217.74,United Kingdom
16875.0,11,2029.73,United Kingdom
16876.0,1,136.01,United Kingdom
16879.0,2,-140.95999999999998,United Kingdom
16880.0,1,321.78,United Kingdom
16883.0,19,2109.91,United Kingdom
16884.0,2,644.08,United Kingdom
16885.0,1,239.23000000000002,United Kingdom
16886.0,2,0.0,United Kingdom
16887.0,2,465.84000000000003,United Kingdom
16888.0,3,437.15,United Kingdom
16889.0,3,952.23,United Kingdom
16890.0,3,285.41,United Kingdom
16891.0,7,1247.1200000000001,United Kingdom
16892.0,2,236.56,United Kingdom
16893.0,2,255.84,United Kingdom
16894.0,5,1282.36,United Kingdom
16895.0,4,902.28,United Kingdom
16896.0,1,103.95,United Kingdom
16898.0,4,443.21,United Kingdom
16899.0,2,439.46000000000004,United Kingdom
16901.0,1,204.26,United Kingdom
16903.0,3,656.74,United Kingdom
16904.0,7,1378.1,United Kingdom
16905.0,13,1919.02,United Kingdom
16906.0,3,869.03,United Kingdom
16907.0,5,726.25,United Kingdom
16908.0,2,153.59,United Kingdom
16911.0,3,251.35,United Kingdom
16912.0,4,1904.93,United Kingdom
16913.0,2,310.46999999999997,United Kingdom
16915.0,5,921.5,United Kingdom
16916.0,3,547.14,United Kingdom
16917.0,2,1457.3600000000001,United Kingdom
16918.0,12,2094.72,United Kingdom
16919.0,18,2457.36,United Kingdom
16920.0,1,355.45,United Kingdom
16921.0,2,276.88,United Kingdom
16922.0,1,611.08,United Kingdom
16923.0,15,6126.55,United Kingdom
16925.0,1,125.65,United Kingdom
16926.0,6,1180.15,United Kingdom
16928.0,15,1212.08,United Kingdom
16931.0,3,629.4,United Kingdom
16932.0,2,278.77,United Kingdom
16933.0,11,2569.52,United Kingdom
16934.0,5,1139.81,United Kingdom
16935.0,3,535.1,United Kingdom
16936.0,1,288.49,United Kingdom
16937.0,1,202.1,United Kingdom
16938.0,5,4306.8,United Kingdom
16939.0,3,449.0,United Kingdom
16940.0,8,3195.5299999999997,United Kingdom
16941.0,1,33.0,United Kingdom
16943.0,4,0.0,United Kingdom
16944.0,1,101.36,United Kingdom
16945.0,16,4185.16,United Kingdom
16946.0,6,1199.54,United Kingdom
16947.0,9,490.25,United Kingdom
16948.0,4,433.75,United Kingdom
16950.0,10,2546.63,United Kingdom
16952.0,3,631.17,United Kingdom
16954.0,12,3952.25,United Kingdom
16955.0,6,767.49,United Kingdom
16958.0,1,809.44,United Kingdom
16960.0,6,1514.93,United Kingdom
16961.0,5,538.84,United Kingdom
16962.0,1,251.04,United Kingdom
16964.0,2,207.85,United Kingdom
16970.0,1,71.4,United Kingdom
16972.0,2,786.25,United Kingdom
16973.0,1,127.0,United Kingdom
16974.0,2,365.5,United Kingdom
16975.0,5,902.4200000000001,United Kingdom
16977.0,4,496.0,United Kingdom
16978.0,2,424.55,United Kingdom
16979.0,4,978.04,United Kingdom
16980.0,1,394.37,United Kingdom
16981.0,1,-4620.86,United Kingdom
16983.0,5,1778.97,United Kingdom
16984.0,14,6207.0,United Kingdom
16985.0,15,5084.14,United Kingdom
16986.0,9,3015.55,United Kingdom
16987.0,5,898.95,United Kingdom
16988.0,1,256.55,United Kingdom
16990.0,1,165.0,United Kingdom
16991.0,1,1041.21,United Kingdom
16992.0,9,3858.2400000000002,United Kingdom
16993.0,3,1688.15,United Kingdom
16994.0,1,-779.32,United Kingdom
16995.0,1,-1.25,United Kingdom
16996.0,4,616.7,United Kingdom
16998.0,1,107.0,United Kingdom
17000.0,2,406.3,United Kingdom
17001.0,8,2651.23,United Kingdom
17002.0,4,1077.82,United Kingdom
17003.0,4,830.16,United Kingdom
17004.0,2,1012.22,United Kingdom
17005.0,3,732.41,United Kingdom
17006.0,4,854.54,United Kingdom
17007.0,1,230.17000000000002,United Kingdom
17008.0,1,81.36,United Kingdom
17009.0,1,242.06,United Kingdom
17011.0,3,265.8,United Kingdom
17012.0,1,384.16,United Kingdom
17013.0,2,-3224.76,United Kingdom
17016.0,1,552.4,United Kingdom
17017.0,18,-486.6999999999997,United Kingdom
17018.0,4,1367.6,United Kingdom
17019.0,10,2678.89,United Kingdom
17020.0,2,935.62,United Kingdom
17021.0,6,1182.22,United Kingdom
17022.0,1,189.0,United Kingdom
17023.0,3,800.18,United Kingdom
17025.0,4,1152.87,United Kingdom
17026.0,2,54.15,United Kingdom
17027.0,3,436.82,United Kingdom
17028.0,3,1593.83,United Kingdom
17029.0,5,1421.3,United Kingdom
17031.0,4,2393.5,United Kingdom
17032.0,13,2150.06,United Kingdom
17033.0,1,302.65000000000003,United Kingdom
17034.0,3,504.75,United Kingdom
17035.0,2,180.06,United Kingdom
17036.0,1,176.9,United Kingdom
17038.0,1,630.77,United Kingdom
17039.0,1,1954.99,United Kingdom
17040.0,1,13.52,United Kingdom
17041.0,3,604.71,United Kingdom
17043.0,4,881.37,United Kingdom
17044.0,13,10970.17,United Kingdom
17045.0,2,488.24,United Kingdom
17046.0,4,1264.05,United Kingdom
17047.0,3,1188.33,United Kingdom
17048.0,5,1127.13,United Kingdom
17049.0,14,3999.0,United Kingdom
17050.0,6,1162.82,United Kingdom
17051.0,3,467.25,United Kingdom
17055.0,1,239.55,United Kingdom
17056.0,1,128.60000000000002,United Kingdom
17057.0,1,294.74,United Kingdom
17059.0,6,2489.79,United Kingdom
17062.0,4,669.85,United Kingdom
17063.0,12,2155.29,United Kingdom
17065.0,2,194.7,United Kingdom
17066.0,1,228.34,United Kingdom
17067.0,3,454.54,United Kingdom
17068.0,28,4595.09,United Kingdom
17069.0,9,3063.18,United Kingdom
17070.0,1,133.18,United Kingdom
17071.0,6,1352.97,United Kingdom
17072.0,1,282.05,United Kingdom
17074.0,1,203.05,United Kingdom
17075.0,6,1407.61,United Kingdom
17076.0,3,401.66999999999996,United Kingdom
17077.0,1,306.0,United Kingdom
17080.0,5,669.91,United Kingdom
17081.0,4,674.23,United Kingdom
17082.0,4,2728.18,United Kingdom
17083.0,8,2629.3,United Kingdom
17084.0,2,2249.97,United Kingdom
17085.0,26,6202.36,United Kingdom
17087.0,1,221.53,United Kingdom
17089.0,1,128.45,United Kingdom
17090.0,7,1014.09,United Kingdom
17091.0,14,3974.69,United Kingdom
17092.0,10,3785.53,United Kingdom
17093.0,1,235.88,United Kingdom
17094.0,1,100.2,United Kingdom
17095.0,6,1224.39,United Kingdom
17096.0,10,2698.15,United Kingdom
17097.0,2,386.03,Spain
17098.0,3,591.0699999999999,United Kingdom
17099.0,1,582.17,United Kingdom
17101.0,3,885.3199999999999,United Kingdom
17103.0,1,424.3,United Kingdom
17104.0,1,474.03,United Kingdom
17106.0,1,491.23,United Kingdom
17107.0,6,5236.39,United Kingdom
17108.0,1,174.95,United Kingdom
17109.0,2,410.42,United Kingdom
17110.0,2,347.4,United Kingdom
17111.0,1,227.97,United Kingdom
17112.0,1,205.17,United Kingdom
17113.0,8,2109.16,United Kingdom
17115.0,8,1809.39,United Kingdom
17116.0,1,389.78,United Kingdom
17121.0,1,314.74,United Kingdom
17122.0,3,432.18,United Kingdom
17123.0,2,631.87,United Kingdom
17126.0,4,1065.69,United Kingdom
17127.0,5,1155.0300000000002,United Kingdom
17129.0,1,31.85,United Kingdom
17130.0,1,-18.38,United Kingdom
17132.0,2,1272.8,United Kingdom
17133.0,6,8079.85,United Kingdom
17134.0,1,212.1,United Kingdom
17135.0,5,803.51,United Kingdom
17136.0,1,231.68,United Kingdom
17137.0,6,1133.63,United Kingdom
17138.0,6,4036.77,United Kingdom
17139.0,14,8906.04,United Kingdom
17141.0,4,754.33,United Kingdom
17142.0,3,704.75,United Kingdom
17143.0,2,924.11,United Kingdom
17145.0,7,3014.64,United Kingdom
17146.0,13,5046.21,United Kingdom
17147.0,10,1389.51,United Kingdom
17149.0,1,143.10000000000002,United Kingdom
17150.0,6,1375.65,United Kingdom
17151.0,1,231.90000000000003,United Kingdom
17152.0,1,327.0,United Kingdom
17155.0,5,640.76,United Kingdom
17156.0,2,572.07,United Kingdom
17157.0,17,4832.9,United Kingdom
17158.0,3,695.33,United Kingdom
17159.0,2,560.71,United Kingdom
17160.0,12,6683.33,United Kingdom
17161.0,1,856.01,United Kingdom
17163.0,2,406.68,United Kingdom
17165.0,7,1624.95,United Kingdom
17167.0,3,867.11,United Kingdom
17168.0,1,400.2,United Kingdom
17169.0,2,313.0,United Kingdom
17170.0,3,118.98,United Kingdom
17171.0,1,159.68,United Kingdom
17172.0,4,597.73,United Kingdom
17176.0,2,596.1899999999999,United Kingdom
17177.0,1,119.5,United Kingdom
17178.0,1,436.71,United Kingdom
17179.0,3,795.47,United Kingdom
17180.0,8,1455.95,United Kingdom
17181.0,2,225.45000000000002,United Kingdom
17182.0,2,321.3,United Kingdom
17184.0,2,198.41000000000003,United Kingdom
17185.0,3,229.46,United Kingdom
17187.0,1,263.76,United Kingdom
17188.0,8,2086.25,United Kingdom
17189.0,3,573.23,United Kingdom
17190.0,5,1298.3,United Kingdom
17191.0,12,2715.42,United Kingdom
17192.0,1,77.83,United Kingdom
17193.0,3,580.14,United Kingdom
17194.0,1,549.88,United Kingdom
17195.0,1,562.98,United Kingdom
17196.0,1,352.9,United Kingdom
17198.0,2,521.66,United Kingdom
17199.0,1,145.12,United Kingdom
17200.0,4,356.71,United Kingdom
17201.0,4,883.81,United Kingdom
17202.0,1,160.65,United Kingdom
17203.0,4,2012.03,United Kingdom
17204.0,6,3910.78,United Kingdom
17205.0,2,615.27,United Kingdom
17207.0,1,303.21999999999997,United Kingdom
17208.0,1,115.35,United Kingdom
17209.0,3,611.6,United Kingdom
17210.0,1,253.37,United Kingdom
17211.0,7,1702.43,United Kingdom
17212.0,2,567.5600000000001,United Kingdom
17213.0,10,2337.85,United Kingdom
17215.0,1,186.15,United Kingdom
17216.0,1,65.05,United Kingdom
17217.0,1,104.5,United Kingdom
17218.0,9,2231.96,United Kingdom
17219.0,1,144.9,United Kingdom
17220.0,7,1283.5,United Kingdom
17221.0,3,643.39,United Kingdom
17222.0,5,1250.86,United Kingdom
17223.0,2,446.74,United Kingdom
17224.0,1,100.86,United Kingdom
17225.0,1,131.15,United Kingdom
17226.0,2,506.63,United Kingdom
17227.0,7,1082.71,United Kingdom
17228.0,7,1271.1499999999999,United Kingdom
17230.0,12,6229.24,United Kingdom
17231.0,21,3963.25,United Kingdom
17233.0,2,369.98,United Kingdom
17235.0,7,1354.82,United Kingdom
17236.0,6,1013.13,United Kingdom
17237.0,2,687.39,United Kingdom
17238.0,17,4038.45,United Kingdom
17239.0,4,794.2,United Kingdom
17240.0,1,130.6,United Kingdom
17241.0,12,2744.14,United Kingdom
17242.0,3,1754.24,United Kingdom
17243.0,51,12080.66,United Kingdom
17244.0,4,871.14,United Kingdom
17245.0,1,200.18,United Kingdom
17246.0,2,38.92,United Kingdom
17248.0,1,227.51,United Kingdom
17249.0,1,68.03,United Kingdom
17251.0,3,520.45,United Kingdom
17254.0,1,198.29,United Kingdom
17255.0,2,500.72,United Kingdom
17256.0,3,258.93,United Kingdom
17257.0,2,192.73,United Kingdom
17258.0,2,417.3,United Kingdom
17259.0,5,1285.97,United Kingdom
17260.0,1,120.95,United Kingdom
17261.0,1,230.44,United Kingdom
17262.0,7,1504.26,United Kingdom
17264.0,1,279.59,United Kingdom
17266.0,2,207.09,United Kingdom
17268.0,7,970.25,United Kingdom
17269.0,1,537.46,United Kingdom
17270.0,2,604.4,United Kingdom
17271.0,1,210.39,United Kingdom
17273.0,1,141.12,United Kingdom
17274.0,1,465.4,United Kingdom
17275.0,1,114.52,United Kingdom
17276.0,2,451.34000000000003,United Kingdom
17278.0,1,25.2,United Kingdom
17280.0,1,118.85999999999999,United Kingdom
17281.0,6,797.8499999999999,United Kingdom
17282.0,2,636.25,United Kingdom
17283.0,1,188.46,United Kingdom
17284.0,4,686.54,United Kingdom
17285.0,2,428.34,United Kingdom
17286.0,2,241.56,United Kingdom
17287.0,18,3031.6,United Kingdom
17288.0,4,1080.25,United Kingdom
17289.0,7,1133.73,United Kingdom
17290.0,6,976.2,United Kingdom
17292.0,2,271.75,United Kingdom
17293.0,8,1899.1200000000001,United Kingdom
17294.0,2,467.78999999999996,United Kingdom
17296.0,1,338.13,United Kingdom
17298.0,4,454.1,United Kingdom
17299.0,2,346.97,United Kingdom
17300.0,2,393.64,United Kingdom
17301.0,1,132.8,United Kingdom
17304.0,1,111.5,United Kingdom
17305.0,1,2135.46,United Kingdom
17306.0,2,1151.04,United Kingdom
17307.0,15,3378.31,United Kingdom
17308.0,2,4511.76,United Kingdom
17309.0,2,247.84,United Kingdom
17310.0,2,1025.1,United Kingdom
17311.0,5,2105.81,United Kingdom
17314.0,11,1999.94,United Kingdom
17315.0,6,3354.09,United Kingdom
17316.0,1,124.45,United Kingdom
17318.0,1,164.28,United Kingdom
17319.0,1,29.1,United Kingdom
17320.0,4,1695.15,United Kingdom
17321.0,4,1040.32,United Kingdom
17322.0,7,900.64,United Kingdom
17323.0,5,644.52,United Kingdom
17324.0,10,1158.64,United Kingdom
17325.0,2,512.77,United Kingdom
17326.0,2,321.95,United Kingdom
17327.0,2,152.35,United Kingdom
17328.0,1,104.7,United Kingdom
17329.0,3,481.32,United Kingdom
17330.0,2,59.900000000000006,United Kingdom
17332.0,5,838.27,United Kingdom
17334.0,1,328.13,United Kingdom
17335.0,2,508.0,United Kingdom
17336.0,1,81.12,United Kingdom
17338.0,10,5424.39,United Kingdom
17339.0,3,60.0,United Kingdom
17340.0,16,9520.46,United Kingdom
17341.0,3,1108.47,United Kingdom
17342.0,7,1155.8400000000001,United Kingdom
17343.0,5,1066.3,United Kingdom
17344.0,2,294.04,United Kingdom
17345.0,8,946.64,United Kingdom
17346.0,12,2646.44,United Kingdom
17348.0,4,1316.8899999999999,United Kingdom
17349.0,4,741.5,United Kingdom
17350.0,3,619.971,United Kingdom
17351.0,9,1401.08,United Kingdom
17352.0,1,36.25,United Kingdom
17353.0,5,1415.55,United Kingdom
17354.0,3,1750.3999999999999,United Kingdom
17355.0,1,285.11,United Kingdom
17356.0,4,768.25,United Kingdom
17358.0,3,500.2,United Kingdom
17359.0,1,156.6,United Kingdom
17360.0,4,615.64,United Kingdom
17361.0,2,392.44,United Kingdom
17362.0,6,698.3100000000001,United Kingdom
17363.0,3,940.86,United Kingdom
17364.0,19,7228.82,United Kingdom
17365.0,8,3404.27,United Kingdom
17366.0,3,1094.59,United Kingdom
17368.0,7,863.72,United Kingdom
17369.0,1,979.1999999999999,United Kingdom
17371.0,3,238.66,United Kingdom
17372.0,23,2982.75,United Kingdom
17373.0,3,520.58,United Kingdom
17374.0,2,215.44,United Kingdom
17375.0,1,260.45,United Kingdom
17376.0,2,250.44,United Kingdom
17377.0,72,13925.49,United Kingdom
17378.0,2,0.0,United Kingdom
17380.0,4,643.75,United Kingdom
17381.0,12,19726.76,United Kingdom
17382.0,7,836.88,United Kingdom
17383.0,1,110.69999999999999,United Kingdom
17384.0,1,171.15,United Kingdom
17386.0,1,126.35000000000001,United Kingdom
17388.0,7,1432.01,United Kingdom
17389.0,34,23286.95,United Kingdom
17390.0,1,149.3,United Kingdom
17392.0,1,168.65,United Kingdom
17393.0,2,381.15,United Kingdom
17395.0,1,97.5,United Kingdom
17396.0,9,1198.8,United Kingdom
17397.0,1,536.77,United Kingdom
17399.0,1,-25111.09,United Kingdom
17400.0,3,2547.09,United Kingdom
17401.0,1,114.85,United Kingdom
17402.0,15,2413.23,United Kingdom
17403.0,1,118.95,United Kingdom
17404.0,10,15706.0,Sweden
17406.0,14,2663.38,United Kingdom
17407.0,1,552.9,United Kingdom
17408.0,3,132.24,United Kingdom
17409.0,8,7021.66,United Kingdom
17411.0,6,537.59,United Kingdom
17412.0,13,3126.92,United Kingdom
17413.0,2,560.14,United Kingdom
